Room,Area,Floor,Prices,Address,Longitude,Latitude
4 otaqlı,120 m²,9,234 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
2 otaqlı,67 m²,7,135 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
7 otaqlı,1009 m²,14,3 700 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,65 m²,3,103 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,90 m²,3,590,Qaraçuxur q. Baku,49.97309000000007,40.39667000000003
2 otaqlı,97.4 m²,9,165 495,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,93.6 m²,6,205 920,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,170 m²,5,340 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,97.6 m²,17,214 720,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,80 m²,1,92 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,67 m²,7,125 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,70 m²,10,94 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,60 m²,2,70 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,110 m²,9,135 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,140 m²,4,249 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,100 m²,2,158 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,102 m²,11,280 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,70 m²,6,97 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,105 m²,9,179 900,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,90 m²,3,125 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,79 m²,16,65 000,Masazır q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,124 m²,15,275 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,95 m²,3,215 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,90 m²,7,129 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,103 m²,5,275 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,75 m²,16,188 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,155 m²,7,200 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,110 m²,8,220 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,86 m²,18,220 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,75 m²,12,78 000,Masazır q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,150 m²,6,259 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
3 otaqlı,85 m²,16,135 000,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,74 m²,2,160 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,80 m²,10,170 000,8-ci mikrorayon q. Baku,49.83903000000004,40.41712000000007
2 otaqlı,110 m²,5,177 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,116 m²,1,260 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,76 m²,3,168 000,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,87.5 m²,6,148 665,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,143.6 m²,4,301 560,28 May m. Baku,49.943378301649275,40.47126854785195
1 otaqlı,61.9 m²,2,151 679,Bakı Baku,49.87222000000003,40.410660000000064
1 otaqlı,63.5 m²,18,165 100,Nərimanov r. Baku,49.87222000000003,40.410660000000064
5 otaqlı,140 m²,1,360 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
3 otaqlı,144.5 m²,10,245 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,110 m²,10,147 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,161 m²,7,434 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,100 m²,2,175 000,Səbail r. Baku,49.81532000000004,40.332550000000026
3 otaqlı,137 m²,17,207 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
3 otaqlı,140 m²,18,264 500,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,85 m²,8,210 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,130 m²,13,200 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
2 otaqlı,45 m²,3,67 000,Köhnə Günəşli q. Baku,49.87222000000003,40.410660000000064
4 otaqlı,178 m²,18,370 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,154 m²,12,320 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,77 m²,17,174 900,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,70 m²,4,95 000,Avtovağzal m. Baku,49.79786000000007,40.41981000000004
2 otaqlı,102 m²,2,179 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,68 m²,6,131 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,60 m²,24,135 000,Binəqədi r. Baku,49.82806000000005,40.46623000000005
3 otaqlı,100 m²,25,140 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,97 m²,14,139 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,98 m²,17,208 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,103 m²,9,105 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,143 m²,8,260 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,116.5 m²,5,260 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,105 m²,10,145 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,155 m²,3,254 999,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
2 otaqlı,60 m²,6,107 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,90 m²,2,175 000,28 May m. Baku,49.943378301649275,40.47126854785195
1 otaqlı,46.1 m²,10,64 540,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
2 otaqlı,109.7 m²,14,485 006,Sea Breeze  Baku,50.062200000000075,40.590550000000064
3 otaqlı,162.5 m²,10,333 186,Gənclik m. Baku,49.970096459341576,40.40867649330784
1 otaqlı,68.3 m²,7,177 580,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
1 otaqlı,50.4 m²,7,73 094,Bakı Baku,49.87222000000003,40.410660000000064
3 otaqlı,112 m²,5,215 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,139 m²,6,230 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,58 m²,7,87 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
3 otaqlı,72 m²,13,85 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
4 otaqlı,123 m²,18,185 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,60 m²,4,94 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,85.5 m²,5,170 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,86 m²,18,220 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,103.5 m²,12,199 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,148 m²,9,245 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
2 otaqlı,62 m²,2,67 000,Xırdalan Baku,49.755250000000046,40.46255000000008
3 otaqlı,107 m²,16,200 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
2 otaqlı,65 m²,2,90 000,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,97 m²,3,197 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,140 m²,18,310 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,84 m²,18,150 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,101 m²,18,230 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
4 otaqlı,330 m²,19,290 000,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,105 m²,8,124 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
2 otaqlı,62 m²,8,159 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,70 m²,10,155 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,120 m²,4,172 500,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
4 otaqlı,170 m²,4,285 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,100 m²,4,173 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
2 otaqlı,65 m²,5,160 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
3 otaqlı,100 m²,14,158 000,Nizami r. Baku,49.92813000000007,40.40331000000003
2 otaqlı,63.3 m²,9,83 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
4 otaqlı,153 m²,8,214 200,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,123.6 m²,3,210 069,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
1 otaqlı,51 m²,10,112 200,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,102.8 m²,12,166 536,Yasamal r. Baku,49.80747000000008,40.381530000000055
2 otaqlı,74.3 m²,9,118 896,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,85 m²,5,150 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,65 m²,4,90 000,Xətai r. Baku,49.94309000000004,40.36336000000006
4 otaqlı,160 m²,10,355 500,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,150 m²,1,350 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,123 m²,3,188 000,Binəqədi r. Baku,49.82806000000005,40.46623000000005
3 otaqlı,91 m²,14,109 000,Masazır q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,127 m²,3,248 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,35 m²,9,78 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,50 m²,17,95 000,Sahil m. Baku,49.570710000000076,40.222380000000044
3 otaqlı,125 m²,9,190 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
2 otaqlı,92 m²,15,138 000,Xətai r. Baku,49.94309000000004,40.36336000000006
1 otaqlı,51 m²,3,92 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
4 otaqlı,180 m²,9,285 000,Koroğlu m. Baku,49.834180031825866,40.429712180332366
1 otaqlı,67 m²,18,103 850,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,85 m²,8,197 900,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,75 m²,8,170 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,138 m²,10,221 000,28 May m. Baku,49.943378301649275,40.47126854785195
4 otaqlı,174 m²,8,410 000,Nizami m. Baku,49.92813000000007,40.40331000000003
4 otaqlı,200 m²,14,450 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,145 m²,17,255 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
4 otaqlı,130 m²,5,296 900,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
4 otaqlı,178 m²,4,315 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,51 m²,9,111 000,Əhmədli q. Baku,49.941790000000026,40.38512000000003
3 otaqlı,84 m²,17,80 000,Abşeron r. Baku,49.839540000000056,40.38036000000005
4 otaqlı,144 m²,13,248 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,82 m²,3,187 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,103 m²,16,104 000,Xırdalan Baku,49.755250000000046,40.46255000000008
2 otaqlı,60 m²,4,125 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
1 otaqlı,67.1 m²,16,167 750,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,135 m²,7,290 250,Ağ şəhər  Baku,49.94037023009177,40.45800279717592
2 otaqlı,72.1 m²,2,97 334,Bakı Baku,49.87222000000003,40.410660000000064
3 otaqlı,123.6 m²,12,210 069,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,95 m²,16,329 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,55 m²,4,116 900,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,110 m²,11,230 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,54 m²,7,98 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,68 m²,14,75 000,Xırdalan Baku,49.755250000000046,40.46255000000008
2 otaqlı,65 m²,3,118 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,212 m²,14,493 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,98 m²,2,124 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,100 m²,14,90 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,90 m²,20,220 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
4 otaqlı,178 m²,6,320 400,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,55 m²,13,134 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,231 m²,16,416 340,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,96 m²,12,195 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,86 m²,2,220 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
2 otaqlı,40 m²,13,60 000,Mərdəkan q. Baku,50.151290000000074,40.49482000000006
3 otaqlı,85 m²,5,215 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,155 m²,13,350 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
4 otaqlı,190 m²,16,440 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,52 m²,3,155 000,28 May m. Baku,49.943378301649275,40.47126854785195
4 otaqlı,175 m²,3,382 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,101 m²,9,235 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,81 m²,25,70 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,95 m²,4,145 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,52 m²,15,130 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,220 m²,6,460 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,115 m²,12,198 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,106 m²,4,195 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
1 otaqlı,68.3 m²,7,177 580,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
5 otaqlı,280 m²,11,378 000,Pirşağı q. Baku,49.89033913473999,40.56389542733808
4 otaqlı,146.3 m²,12,197 464,Bakı Baku,49.87222000000003,40.410660000000064
1 otaqlı,61.9 m²,10,284 121,Sea Breeze  Baku,50.062200000000075,40.590550000000064
5 otaqlı,120 m²,5,125 000,Köhnə Günəşli q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,90 m²,7,130 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
4 otaqlı,188 m²,5,490 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,94 m²,8,185 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,215 m²,2,258 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,61.5 m²,4,107 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
2 otaqlı,50 m²,13,96 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,157 m²,6,259 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,69 m²,12,126 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
5 otaqlı,119 m²,8,97 000,Zığ q. Baku,49.98566000000005,40.367090000000076
2 otaqlı,47 m²,9,140 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
5 otaqlı,260 m²,5,580 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,96 m²,10,195 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,143 m²,11,262 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
4 otaqlı,96 m²,18,160 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
4 otaqlı,156 m²,4,269 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,55 m²,15,135 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,180 m²,7,275 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,110 m²,5,188 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
4 otaqlı,198 m²,12,350 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,229 m²,17,305 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
5 otaqlı,138 m²,5,147 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
3 otaqlı,104 m²,12,169 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,80 m²,8,144 500,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,75 m²,14,95 000,3-cü mikrorayon q. Baku,49.81881000000004,40.406900000000064
4 otaqlı,217.5 m²,2,580 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,55 m²,10,95 000,Əhmədli q. Baku,49.941790000000026,40.38512000000003
2 otaqlı,70.9 m²,16,95 715,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,162.5 m²,2,333 186,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,99.7 m²,7,134 595,Bakı Baku,49.87222000000003,40.410660000000064
5 otaqlı,255 m²,16,561 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,127.4 m²,5,273 910,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,117 m²,10,222 300,Xətai r. Baku,49.94309000000004,40.36336000000006
4 otaqlı,225 m²,8,697 500,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,68 m²,4,107 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,93 m²,12,380 000,Səbail r. Baku,49.81532000000004,40.332550000000026
4 otaqlı,195 m²,5,303 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,60 m²,3,117 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
2 otaqlı,80 m²,15,137 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
4 otaqlı,153 m²,9,320 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,110 m²,5,195 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
4 otaqlı,98 m²,15,135 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
4 otaqlı,161 m²,8,749 000,Sahil m. Baku,49.570710000000076,40.222380000000044
3 otaqlı,166 m²,2,285 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,115 m²,8,150 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,124 m²,2,241 800,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
6 otaqlı,275 m²,6,1 275 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,100 m²,1,203 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,120 m²,3,420 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,90 m²,3,119 900,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,65 m²,6,117 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,118 m²,6,259 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,100 m²,13,200 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
2 otaqlı,56 m²,1,105 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
2 otaqlı,85 m²,17,175 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,70 m²,4,295 000,Sahil m. Baku,49.570710000000076,40.222380000000044
2 otaqlı,82.3 m²,2,349 900,Nardaran q. Baku,50.00777000000005,40.56221000000005
3 otaqlı,90 m²,12,175 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,90 m²,9,179 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
4 otaqlı,214.7 m²,2,729 980,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
1 otaqlı,50.4 m²,7,73 094,Bakı Baku,49.87222000000003,40.410660000000064
2 otaqlı,109.7 m²,7,485 006,Sea Breeze  Baku,50.062200000000075,40.590550000000064
4 otaqlı,148.3 m²,8,311 430,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,123.6 m²,5,210 069,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,125 m²,10,125 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,137 m²,2,300 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,78 m²,11,121 000,Xətai r. Baku,49.94309000000004,40.36336000000006
5 otaqlı,281 m²,12,350 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,90 m²,4,185 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,137 m²,18,180 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,128 m²,2,230 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,140 m²,7,212 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,132 m²,10,106 000,Xırdalan Baku,49.755250000000046,40.46255000000008
3 otaqlı,60 m²,16,85 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
3 otaqlı,56 m²,11,119 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,85 m²,14,117 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,65 m²,15,240 000,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,156 m²,15,340 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,192 m²,8,298 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,182 m²,14,305 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,95 m²,4,185 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,165 m²,14,290 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,115 m²,10,220 000,Nəsimi m. Baku,49.83251000000007,40.39419000000004
3 otaqlı,86 m²,6,75 000,Məmmədli q. Baku,49.92874105954625,40.50893778664228
1 otaqlı,57 m²,7,90 000,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,112.5 m²,8,273 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,50 m²,3,143 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,170 m²,13,270 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,98 m²,8,195 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
4 otaqlı,125 m²,3,152 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
3 otaqlı,155 m²,4,196 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,120 m²,2,260 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,99.7 m²,3,134 595,Bakı Baku,49.87222000000003,40.410660000000064
1 otaqlı,68.3 m²,9,177 580,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
1 otaqlı,52.3 m²,13,75 835,Bakı Baku,49.87222000000003,40.410660000000064
4 otaqlı,200 m²,11,400 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,62 m²,14,136 000,Xırdalan Baku,49.755250000000046,40.46255000000008
3 otaqlı,60 m²,3,85 000,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,132 m²,15,200 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
1 otaqlı,64 m²,12,165 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,150 m²,11,380 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,72 m²,12,170 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
1 otaqlı,60 m²,7,108 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,200 m²,17,400 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,150 m²,4,380 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,170 m²,3,340 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
4 otaqlı,200 m²,13,328 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,40 m²,7,65 000,Xətai r. Baku,49.94309000000004,40.36336000000006
2 otaqlı,45 m²,6,155 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,105 m²,6,179 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,76 m²,7,175 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,96 m²,6,153 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,156 m²,7,200 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
1 otaqlı,65.1 m²,4,162 750,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
1 otaqlı,67.1 m²,16,167 750,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
1 otaqlı,68.3 m²,6,177 580,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,90.5 m²,8,235 300,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,127.4 m²,8,273 910,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
